log_ts,utc,lat,lon,hdop,altitude,fix,cog,spkm,spkn,date,nsat,gps_timestamp,log_timestamp,latitude,longitude,speed_kmh,speed_mph,dist_m,dist_from_prev_km,Not Squelched
20250508-02:55:02,025504.000,37.58905,-122.08372,1.1,-13.7,3,140.80,0.7,0.4,080525,9,2025-05-08 02:55:04.000,2025-05-08 02:55:02,37.58905,-122.08372,0.7,0.4349597,7.527392130836975,0.0,False
20250508-02:55:03,025505.000,37.58905,-122.08372,1.1,-14.2,3,140.80,0.0,0.0,080525,9,2025-05-08 02:55:05.000,2025-05-08 02:55:03,37.58905,-122.08372,0.0,0.0,7.527392130836975,0.0,False
20250508-02:55:04,025506.000,37.58905,-122.08372,1.1,-12.2,3,140.80,0.0,0.0,080525,9,2025-05-08 02:55:06.000,2025-05-08 02:55:04,37.58905,-122.08372,0.0,0.0,7.527392130836975,0.0,False
20250508-02:55:05,025507.000,37.58905,-122.08372,1.1,-10.9,3,140.80,0.0,0.0,080525,9,2025-05-08 02:55:07.000,2025-05-08 02:55:05,37.58905,-122.08372,0.0,0.0,7.527392130836975,0.0,False
20250508-02:55:06,025508.000,37.58905,-122.08372,1.1,0.0,3,140.80,0.0,0.0,080525,9,2025-05-08 02:55:08.000,2025-05-08 02:55:06,37.58905,-122.08372,0.0,0.0,7.527392130836975,0.0,False
20250508-02:55:07,025509.000,37.58905,-122.08372,1.1,0.0,3,140.80,0.0,0.0,080525,9,2025-05-08 02:55:09.000,2025-05-08 02:55:07,37.58905,-122.08372,0.0,0.0,7.527392130836975,0.0,False
20250508-02:55:08,025510.000,37.58905,-122.08372,1.1,0.0,3,140.80,0.5,0.2,080525,9,2025-05-08 02:55:10.000,2025-05-08 02:55:08,37.58905,-122.08372,0.5,0.3106855,7.527392130836975,0.0,False
20250508-02:55:09,025511.000,37.58905,-122.08372,1.1,0.0,3,140.80,0.5,0.3,080525,9,2025-05-08 02:55:11.000,2025-05-08 02:55:09,37.58905,-122.08372,0.5,0.3106855,7.527392130836975,0.0,False
20250508-02:55:10,025512.000,37.58904,-122.08372,1.1,0.0,3,140.80,0.0,0.0,080525,9,2025-05-08 02:55:12.000,2025-05-08 02:55:10,37.58904,-122.08372,0.0,0.0,8.263418783078606,0.0011119492665983,False
20250508-02:55:11,025513.000,37.58904,-122.08372,1.1,0.0,3,140.80,0.5,0.2,080525,9,2025-05-08 02:55:13.000,2025-05-08 02:55:11,37.58904,-122.08372,0.5,0.3106855,8.263418783078606,0.0,False
20250508-02:55:54,025556.000,37.58916,-122.08374,2.7,0.0,2,140.80,0.0,0.0,080525,3,2025-05-08 02:55:56.000,2025-05-08 02:55:54,37.58916,-122.08374,0.0,0.0,8.621046104571139,0.013459254913295676,False
20250508-02:55:55,025557.000,37.58904,-122.08359,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:55:57.000,2025-05-08 02:55:55,37.58904,-122.08359,0.0,0.0,18.2956907477327,0.01878105122016856,False
20250508-02:55:56,025558.000,37.58897,-122.08358,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:55:58.000,2025-05-08 02:55:56,37.58897,-122.08358,0.0,0.0,22.73092706238553,0.007833357703047961,False
20250508-02:55:57,025559.000,37.58905,-122.08371,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:55:59.000,2025-05-08 02:55:57,37.58905,-122.08371,0.0,0.0,8.236581569555382,0.014503011768150697,False
20250508-02:55:58,025600.000,37.58903,-122.08367,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:56:00.000,2025-05-08 02:55:58,37.58903,-122.08367,0.0,0.0,12.401811579045072,0.00416744062182286,False
20250508-02:55:59,025601.000,37.58903,-122.08365,2.9,0.0,3,126.80,0.3,0.2,080525,4,2025-05-08 02:56:01.000,2025-05-08 02:55:59,37.58903,-122.08365,0.3,0.1864113,13.901231582285895,0.0017622315369924726,False
20250508-02:56:00,025602.000,37.58906,-122.08369,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:56:02.000,2025-05-08 02:56:00,37.58906,-122.08369,0.0,0.0,9.257923507846616,0.004852804911828294,False
20250508-02:56:01,025603.000,37.58910,-122.08378,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:56:03.000,2025-05-08 02:56:01,37.5891,-122.08378,0.0,0.0,1.0824666852655576,0.00909221530653016,False
20250508-02:56:02,025604.000,37.58911,-122.08382,2.9,0.0,3,126.80,0.0,0.0,080525,4,2025-05-08 02:56:04.000,2025-05-08 02:56:02,37.58911,-122.08382,0.0,0.0,3.529962564747637,0.00369570644517175,False
20250508-02:56:03,025605.000,37.58911,-122.08384,2.9,0.0,3,126.80,0.3,0.2,080525,4,2025-05-08 02:56:05.000,2025-05-08 02:56:03,37.58911,-122.08384,0.3,0.1864113,5.080756658472521,0.001762229645112656,False
20250508-02:56:04,025606.000,37.58910,-122.08383,2.9,0.0,3,136.50,0.3,0.2,080525,4,2025-05-08 02:56:06.000,2025-05-08 02:56:04,37.5891,-122.08383,0.3,0.1864113,3.891822110386097,0.0014187299265012755,False
20250508-02:56:05,025607.000,37.58908,-122.08372,1.4,-13.2,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:07.000,2025-05-08 02:56:05,37.58908,-122.08372,0.0,0.0,6.052390706968145,0.009944130841049306,False
20250508-02:56:06,025608.000,37.58908,-122.08372,1.7,-13.3,3,136.50,0.3,0.2,080525,4,2025-05-08 02:56:08.000,2025-05-08 02:56:06,37.58908,-122.08372,0.3,0.1864113,6.052390706968145,0.0,False
20250508-02:56:07,025609.000,37.58908,-122.08372,1.4,-13.3,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:09.000,2025-05-08 02:56:07,37.58908,-122.08372,0.0,0.0,6.052390706968145,0.0,False
20250508-02:56:08,025610.000,37.58908,-122.08371,1.4,-13.4,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:10.000,2025-05-08 02:56:08,37.58908,-122.08371,0.0,0.0,6.914555113975967,0.0008811151765833875,False
20250508-02:56:09,025611.000,37.58908,-122.08371,1.4,-13.5,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:11.000,2025-05-08 02:56:09,37.58908,-122.08371,0.0,0.0,6.914555113975967,0.0,False
20250508-02:56:10,025612.010,37.58907,-122.08371,1.4,-13.7,3,136.50,0.2,0.1,080525,5,2025-05-08 02:56:12.010,2025-05-08 02:56:10,37.58907,-122.08371,0.2,0.1242742,7.212138697396068,0.0011119492665983,False
20250508-02:56:11,025613.000,37.58907,-122.08371,1.4,-13.8,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:13.000,2025-05-08 02:56:11,37.58907,-122.08371,0.0,0.0,7.212138697396068,0.0,False
20250508-02:56:12,025614.000,37.58906,-122.08371,1.4,-13.0,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:14.000,2025-05-08 02:56:12,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0011119492658909769,False
20250508-02:56:13,025615.000,37.58906,-122.08371,1.4,-12.5,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:15.000,2025-05-08 02:56:13,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:14,025616.000,37.58906,-122.08371,1.4,-12.9,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:16.000,2025-05-08 02:56:14,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:15,025617.000,37.58906,-122.08371,1.4,-12.7,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:17.000,2025-05-08 02:56:15,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:16,025618.000,37.58906,-122.08371,1.4,-12.3,3,136.50,0.0,0.0,080525,5,2025-05-08 02:56:18.000,2025-05-08 02:56:16,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:17,025619.000,37.58906,-122.08371,1.4,-12.5,3,146.20,0.3,0.1,080525,5,2025-05-08 02:56:19.000,2025-05-08 02:56:17,37.58906,-122.08371,0.3,0.1864113,7.661049477368421,0.0,False
20250508-02:56:18,025620.000,37.58906,-122.08371,1.7,-12.9,3,146.20,0.0,0.0,080525,4,2025-05-08 02:56:20.000,2025-05-08 02:56:18,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:19,025621.000,37.58906,-122.08371,1.7,-13.3,3,146.20,0.0,0.0,080525,4,2025-05-08 02:56:21.000,2025-05-08 02:56:19,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:20,025622.000,37.58906,-122.08371,1.7,-13.3,3,146.20,0.0,0.0,080525,4,2025-05-08 02:56:22.000,2025-05-08 02:56:20,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:21,025623.000,37.58906,-122.08371,1.7,-13.4,3,146.20,0.0,0.0,080525,4,2025-05-08 02:56:23.000,2025-05-08 02:56:21,37.58906,-122.08371,0.0,0.0,7.661049477368421,0.0,False
20250508-02:56:22,025624.000,37.58906,-122.08371,1.7,-13.8,3,146.20,0.4,0.2,080525,4,2025-05-08 02:56:24.000,2025-05-08 02:56:22,37.58906,-122.08371,0.4,0.2485484,7.661049477368421,0.0,False
20250508-02:56:23,025625.000,37.58906,-122.08372,1.6,-11.0,3,146.20,0.0,0.0,080525,5,2025-05-08 02:56:25.000,2025-05-08 02:56:23,37.58906,-122.08372,0.0,0.0,6.892897571861861,0.0008811154133486079,False
20250508-02:56:24,025626.000,37.58907,-122.08375,1.2,-11.0,3,146.20,0.0,0.0,080525,7,2025-05-08 02:56:26.000,2025-05-08 02:56:24,37.58907,-122.08375,0.0,0.0,4.075874033617281,0.002867701100115956,False
20250508-02:56:25,025627.000,37.58907,-122.08374,1.4,-18.5,3,146.20,0.0,0.0,080525,6,2025-05-08 02:56:27.000,2025-05-08 02:56:25,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0008811152949660111,False
20250508-02:56:26,025628.000,37.58907,-122.08374,1.1,-26.7,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:28.000,2025-05-08 02:56:26,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0,False
20250508-02:56:27,025629.000,37.58907,-122.08373,1.1,-27.0,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:29.000,2025-05-08 02:56:27,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0008811152972079595,False
20250508-02:56:28,025630.000,37.58907,-122.08373,1.1,-29.5,3,146.20,0.4,0.2,080525,8,2025-05-08 02:56:30.000,2025-05-08 02:56:28,37.58907,-122.08373,0.4,0.2485484,5.58644709293129,0.0,False
20250508-02:56:29,025631.000,37.58907,-122.08373,1.3,-30.4,3,146.20,0.0,0.0,080525,7,2025-05-08 02:56:31.000,2025-05-08 02:56:29,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0,False
20250508-02:56:30,025632.000,37.58908,-122.08373,1.1,-29.0,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:32.000,2025-05-08 02:56:30,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0011119492665983,False
20250508-02:56:31,025633.000,37.58908,-122.08373,1.1,-28.4,3,146.20,0.4,0.2,080525,8,2025-05-08 02:56:33.000,2025-05-08 02:56:31,37.58908,-122.08373,0.4,0.2485484,5.196587510215484,0.0,False
20250508-02:56:32,025634.000,37.58908,-122.08373,1.3,-27.2,3,146.20,0.4,0.2,080525,7,2025-05-08 02:56:34.000,2025-05-08 02:56:32,37.58908,-122.08373,0.4,0.2485484,5.196587510215484,0.0,False
20250508-02:56:33,025635.000,37.58908,-122.08373,1.1,-27.0,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:35.000,2025-05-08 02:56:33,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0,False
20250508-02:56:34,025636.000,37.58908,-122.08373,1.1,-27.2,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:36.000,2025-05-08 02:56:34,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0,False
20250508-02:56:35,025637.000,37.58908,-122.08372,1.1,-27.9,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:37.000,2025-05-08 02:56:35,37.58908,-122.08372,0.0,0.0,6.052390706968145,0.0008811151788253355,False
20250508-02:56:36,025638.000,37.58909,-122.08372,1.1,-28.8,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:38.000,2025-05-08 02:56:36,37.58909,-122.08372,0.0,0.0,5.90765816113832,0.0011119492658909769,False
20250508-02:56:37,025639.000,37.58909,-122.08372,1.1,-30.1,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:39.000,2025-05-08 02:56:37,37.58909,-122.08372,0.0,0.0,5.90765816113832,0.0,False
20250508-02:56:38,025640.000,37.58909,-122.08372,1.1,-30.8,3,146.20,0.4,0.2,080525,8,2025-05-08 02:56:40.000,2025-05-08 02:56:38,37.58909,-122.08372,0.4,0.2485484,5.90765816113832,0.0,False
20250508-02:56:39,025641.000,37.58909,-122.08372,1.1,-32.2,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:41.000,2025-05-08 02:56:39,37.58909,-122.08372,0.0,0.0,5.90765816113832,0.0,False
20250508-02:56:40,025642.000,37.58909,-122.08373,1.1,-31.6,3,146.20,0.4,0.2,080525,8,2025-05-08 02:56:42.000,2025-05-08 02:56:40,37.58909,-122.08373,0.4,0.2485484,5.027277068535785,0.0008811150604426848,False
20250508-02:56:41,025643.000,37.58909,-122.08373,1.1,-30.1,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:43.000,2025-05-08 02:56:41,37.58909,-122.08373,0.0,0.0,5.027277068535785,0.0,False
20250508-02:56:42,025644.000,37.58909,-122.08372,1.1,-28.8,3,146.20,0.0,0.0,080525,8,2025-05-08 02:56:44.000,2025-05-08 02:56:42,37.58909,-122.08372,0.0,0.0,5.90765816113832,0.0008811150604426848,False
20250508-02:56:43,025645.000,37.58909,-122.08373,1.1,-26.6,3,146.20,0.4,0.2,080525,8,2025-05-08 02:56:45.000,2025-05-08 02:56:43,37.58909,-122.08373,0.4,0.2485484,5.027277068535785,0.0008811150604426848,False
20250508-02:56:44,025646.000,37.58910,-122.08373,1.1,-25.1,3,146.20,0.4,0.2,080525,8,2025-05-08 02:56:46.000,2025-05-08 02:56:44,37.5891,-122.08373,0.4,0.2485484,5.10052644708493,0.0011119492665983,False
20250508-02:56:45,025647.000,37.58910,-122.08373,1.3,-25.2,3,146.20,0.0,0.0,080525,7,2025-05-08 02:56:47.000,2025-05-08 02:56:45,37.5891,-122.08373,0.0,0.0,5.10052644708493,0.0,False
20250508-02:56:46,025648.000,37.58910,-122.08373,1.3,-25.0,3,149.70,0.4,0.2,080525,7,2025-05-08 02:56:48.000,2025-05-08 02:56:46,37.5891,-122.08373,0.4,0.2485484,5.10052644708493,0.0,False
20250508-02:56:47,025649.000,37.58909,-122.08374,1.1,-24.6,3,149.70,0.0,0.0,080525,8,2025-05-08 02:56:49.000,2025-05-08 02:56:47,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0014187300014162868,False
20250508-02:56:48,025650.000,37.58909,-122.08374,1.3,-24.6,3,149.70,0.0,0.0,080525,7,2025-05-08 02:56:50.000,2025-05-08 02:56:48,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0,False
20250508-02:56:49,025651.000,37.58909,-122.08373,1.1,-23.7,3,149.70,0.0,0.0,080525,9,2025-05-08 02:56:51.000,2025-05-08 02:56:49,37.58909,-122.08373,0.0,0.0,5.027277068535785,0.0008811150604426848,False
20250508-02:56:50,025652.000,37.58909,-122.08373,1.5,-24.7,3,149.70,0.4,0.2,080525,7,2025-05-08 02:56:52.000,2025-05-08 02:56:50,37.58909,-122.08373,0.4,0.2485484,5.027277068535785,0.0,False
20250508-02:56:51,025653.000,37.58909,-122.08373,1.5,-24.7,3,149.70,0.0,0.0,080525,7,2025-05-08 02:56:53.000,2025-05-08 02:56:51,37.58909,-122.08373,0.0,0.0,5.027277068535785,0.0,False
20250508-02:56:52,025654.000,37.58909,-122.08373,1.5,-25.7,3,149.70,0.0,0.0,080525,7,2025-05-08 02:56:54.000,2025-05-08 02:56:52,37.58909,-122.08373,0.0,0.0,5.027277068535785,0.0,False
20250508-02:56:53,025655.000,37.58909,-122.08374,1.5,-27.3,3,149.70,0.0,0.0,080525,7,2025-05-08 02:56:55.000,2025-05-08 02:56:53,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0008811150604426848,False
20250508-02:56:54,025656.000,37.58909,-122.08374,1.5,-26.1,3,149.70,0.4,0.2,080525,7,2025-05-08 02:56:56.000,2025-05-08 02:56:54,37.58909,-122.08374,0.4,0.2485484,4.147207730092789,0.0,False
20250508-02:56:55,025657.000,37.58909,-122.08374,1.5,-26.7,3,149.70,0.0,0.0,080525,7,2025-05-08 02:56:57.000,2025-05-08 02:56:55,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0,False
20250508-02:56:56,025658.000,37.58909,-122.08374,1.5,-27.0,3,149.70,0.4,0.2,080525,7,2025-05-08 02:56:58.000,2025-05-08 02:56:56,37.58909,-122.08374,0.4,0.2485484,4.147207730092789,0.0,False
20250508-02:56:57,025659.000,37.58910,-122.08374,1.5,-26.3,3,149.70,0.0,0.0,080525,7,2025-05-08 02:56:59.000,2025-05-08 02:56:57,37.5891,-122.08374,0.0,0.0,4.235703997559259,0.0011119492665983,False
20250508-02:56:58,025700.000,37.58910,-122.08375,1.5,-25.9,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:00.000,2025-05-08 02:56:58,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0008811149398180596,False
20250508-02:56:59,025701.000,37.58910,-122.08375,1.5,-26.5,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:01.000,2025-05-08 02:56:59,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0,False
20250508-02:57:00,025702.000,37.58910,-122.08375,1.5,-24.4,3,149.70,0.4,0.2,080525,7,2025-05-08 02:57:02.000,2025-05-08 02:57:00,37.5891,-122.08375,0.4,0.2485484,3.379309683385179,0.0,False
20250508-02:57:01,025703.000,37.58910,-122.08375,1.5,-23.0,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:03.000,2025-05-08 02:57:01,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0,False
20250508-02:57:02,025704.000,37.58910,-122.08375,1.5,-22.7,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:04.000,2025-05-08 02:57:02,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0,False
20250508-02:57:03,025705.000,37.58910,-122.08375,1.5,-23.1,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:05.000,2025-05-08 02:57:03,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0,False
20250508-02:57:04,025706.000,37.58911,-122.08375,1.5,-23.0,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:06.000,2025-05-08 02:57:04,37.58911,-122.08375,0.0,0.0,3.825500431811406,0.0011119492665983,False
20250508-02:57:05,025707.000,37.58911,-122.08375,1.5,-24.5,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:07.000,2025-05-08 02:57:05,37.58911,-122.08375,0.0,0.0,3.825500431811406,0.0,False
20250508-02:57:06,025708.000,37.58911,-122.08375,1.5,-25.7,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:08.000,2025-05-08 02:57:06,37.58911,-122.08375,0.0,0.0,3.825500431811406,0.0,False
20250508-02:57:07,025709.000,37.58911,-122.08375,1.5,-26.2,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:09.000,2025-05-08 02:57:07,37.58911,-122.08375,0.0,0.0,3.825500431811406,0.0,False
20250508-02:57:08,025710.000,37.58910,-122.08375,1.6,-26.8,3,149.70,0.0,0.0,080525,6,2025-05-08 02:57:10.000,2025-05-08 02:57:08,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0011119492665983,False
20250508-02:57:09,025711.000,37.58910,-122.08375,1.5,-27.2,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:11.000,2025-05-08 02:57:09,37.5891,-122.08375,0.0,0.0,3.379309683385179,0.0,False
20250508-02:57:10,025712.000,37.58910,-122.08374,1.5,-28.1,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:12.000,2025-05-08 02:57:10,37.5891,-122.08374,0.0,0.0,4.235703997559259,0.0008811149398180596,False
20250508-02:57:11,025713.000,37.58910,-122.08374,1.5,-29.1,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:13.000,2025-05-08 02:57:11,37.5891,-122.08374,0.0,0.0,4.235703997559259,0.0,False
20250508-02:57:12,025714.000,37.58910,-122.08374,1.5,-27.6,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:14.000,2025-05-08 02:57:12,37.5891,-122.08374,0.0,0.0,4.235703997559259,0.0,False
20250508-02:57:13,025715.000,37.58910,-122.08374,1.5,-26.3,3,149.70,0.0,0.0,080525,7,2025-05-08 02:57:15.000,2025-05-08 02:57:13,37.5891,-122.08374,0.0,0.0,4.235703997559259,0.0,False
20250508-02:57:14,025716.000,37.58910,-122.08374,1.5,-26.3,3,149.70,0.3,0.2,080525,7,2025-05-08 02:57:16.000,2025-05-08 02:57:14,37.5891,-122.08374,0.3,0.1864113,4.235703997559259,0.0,False
20250508-02:57:15,025717.000,37.58909,-122.08374,1.5,-28.1,3,140.20,0.4,0.2,080525,7,2025-05-08 02:57:17.000,2025-05-08 02:57:15,37.58909,-122.08374,0.4,0.2485484,4.147207730092789,0.0011119492665983,False
20250508-02:57:16,025718.000,37.58909,-122.08374,1.5,-28.3,3,140.20,0.0,0.0,080525,7,2025-05-08 02:57:18.000,2025-05-08 02:57:16,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0,False
20250508-02:57:17,025719.000,37.58909,-122.08374,1.4,-27.1,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:19.000,2025-05-08 02:57:17,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0,False
20250508-02:57:18,025720.000,37.58909,-122.08374,1.4,-25.6,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:20.000,2025-05-08 02:57:18,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0,False
20250508-02:57:19,025721.000,37.58909,-122.08374,1.4,-24.0,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:21.000,2025-05-08 02:57:19,37.58909,-122.08374,0.0,0.0,4.147207730092789,0.0,False
20250508-02:57:20,025722.000,37.58908,-122.08374,1.4,-22.2,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:22.000,2025-05-08 02:57:20,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0011119492658909769,False
20250508-02:57:21,025723.000,37.58908,-122.08374,1.4,-22.7,3,140.20,0.4,0.2,080525,8,2025-05-08 02:57:23.000,2025-05-08 02:57:21,37.58908,-122.08374,0.4,0.2485484,4.350900814685655,0.0,False
20250508-02:57:22,025724.000,37.58909,-122.08374,1.4,-22.6,3,140.20,0.4,0.2,080525,8,2025-05-08 02:57:24.000,2025-05-08 02:57:22,37.58909,-122.08374,0.4,0.2485484,4.147207730092789,0.0011119492658909769,False
20250508-02:57:23,025725.000,37.58908,-122.08374,1.4,-22.0,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:25.000,2025-05-08 02:57:23,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0011119492658909769,False
20250508-02:57:24,025726.000,37.58909,-122.08373,1.4,-21.6,3,140.20,0.5,0.3,080525,8,2025-05-08 02:57:26.000,2025-05-08 02:57:24,37.58909,-122.08373,0.5,0.3106855,5.027277068535785,0.0014187300743845317,False
20250508-02:57:25,025727.000,37.58908,-122.08373,1.4,-20.3,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:27.000,2025-05-08 02:57:25,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0011119492658909769,False
20250508-02:57:26,025728.000,37.58908,-122.08373,1.4,-20.8,3,140.20,0.4,0.2,080525,8,2025-05-08 02:57:28.000,2025-05-08 02:57:26,37.58908,-122.08373,0.4,0.2485484,5.196587510215484,0.0,False
20250508-02:57:27,025729.000,37.58908,-122.08373,1.4,-22.5,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:29.000,2025-05-08 02:57:27,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0,False
20250508-02:57:28,025730.000,37.58908,-122.08373,1.4,-21.2,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:30.000,2025-05-08 02:57:28,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0,False
20250508-02:57:29,025731.000,37.58908,-122.08373,1.5,-22.1,3,140.20,0.0,0.0,080525,7,2025-05-08 02:57:31.000,2025-05-08 02:57:29,37.58908,-122.08373,0.0,0.0,5.196587510215484,0.0,False
20250508-02:57:30,025732.000,37.58908,-122.08374,1.4,-19.5,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:32.000,2025-05-08 02:57:30,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0008811151788253355,False
20250508-02:57:31,025733.000,37.58908,-122.08374,1.4,-20.7,3,140.20,0.4,0.2,080525,8,2025-05-08 02:57:33.000,2025-05-08 02:57:31,37.58908,-122.08374,0.4,0.2485484,4.350900814685655,0.0,False
20250508-02:57:32,025734.000,37.58907,-122.08373,1.4,-20.9,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:34.000,2025-05-08 02:57:32,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0014187301484615143,False
20250508-02:57:33,025735.000,37.58907,-122.08373,1.4,-19.7,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:35.000,2025-05-08 02:57:33,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0,False
20250508-02:57:34,025736.000,37.58907,-122.08373,1.4,-20.8,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:36.000,2025-05-08 02:57:34,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0,False
20250508-02:57:35,025737.000,37.58907,-122.08373,1.4,-21.1,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:37.000,2025-05-08 02:57:35,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0,False
20250508-02:57:36,025738.000,37.58907,-122.08373,1.4,-19.8,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:38.000,2025-05-08 02:57:36,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0,False
20250508-02:57:37,025739.000,37.58907,-122.08373,1.4,-23.4,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:39.000,2025-05-08 02:57:37,37.58907,-122.08373,0.0,0.0,5.58644709293129,0.0,False
20250508-02:57:38,025740.000,37.58907,-122.08374,1.5,-24.7,3,140.20,0.3,0.1,080525,7,2025-05-08 02:57:40.000,2025-05-08 02:57:38,37.58907,-122.08374,0.3,0.1864113,4.809803133727456,0.0008811152972079595,False
20250508-02:57:39,025741.000,37.58908,-122.08374,1.4,-24.0,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:41.000,2025-05-08 02:57:39,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0011119492665983,False
20250508-02:57:40,025742.000,37.58908,-122.08374,1.4,-23.5,3,140.20,0.0,0.0,080525,8,2025-05-08 02:57:42.000,2025-05-08 02:57:40,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0,False
20250508-02:57:41,025743.000,37.58908,-122.08376,1.3,-22.0,3,140.20,0.2,0.1,080525,9,2025-05-08 02:57:43.000,2025-05-08 02:57:41,37.58908,-122.08376,0.2,0.1242742,2.7276644250147695,0.0017622303531667728,False
